marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,456473,R22DMBKRPQZJYG,B00M1ZJKZI,247062366,"Frankford Zombies Gummy Candy, 8.88 oz Bags in a Gift Box (Pack of 2)",Grocery,5,0,0,N,N,Great For A Zombie Party!!,"My son is turning 7 and wanted and Zombie birthday party a school. I had gone and got decorations and a cake, but I wanted something more! I saw these Zombies Gummy Candy by Frankford and knew that these would be perfect for the party, they come all ready to hand out and everything. The bags were very big and the kids loved them. There are different colors of Zombies in these candies and that made it even more fun. If you are looking to have a party at school for your child, and they are into Zombies, then I promise that these candies will be a hit!<br /><br />I received this product at a free or discounted price for my honest and unbiased review.",2015-08-18
US,12176518,R1SI6WJF07IZPQ,B00416T8Q6,632400351,"Frontier Herb Organic Powdered Ceylon Cinnamon, 1 Pound bag -- 1 each.",Grocery,5,0,0,N,Y,Five Stars,Great organic powdered Ceyon Cinnamon to use instead of sugar -- Great Stuff!,2015-08-27
US,9254536,R1ECUXDCPU8PZ4,B00Z0OGDB6,569330660,Anna and Sarah Blue Spanish Poppy Seeds,Grocery,5,1,3,N,Y,Yummy!,"Great deal good prices fast shipping These are getting so costly in stores and we use a lot. I put poopy seeds on or in alot of things I cook or bake. Great on any fish with dill, cilantro and lemon then bake. In oatmeal and rice, on muffins and bisquits, salads and veggies. These are fresh and nutty and clean. Keep the opened bags in gallon glass jars.",2015-08-25
US,43977701,R1UCQETKIKSFD,B0044I7W3C,690062216,Teeccino - Hazelnut 75% Organic Herbal Coffee Medium Roast Caffeine Free - 10 Tee Bags,Grocery,5,0,0,N,Y,Good Stuff,Good flavor - I really enjoyed this,2015-08-27
US,29130954,R36ST6E5G7D68C,B00OCV3QRW,256312395,Hoosier Hill Farm,Grocery,5,4,4,N,Y,Wonderful!,"I am a soapmaker and use heavy cream in my soaps. When I saw it in powdered form I was thrilled. Now I could premix amount needed, where as the carton of heavy cream from the grocery store had to be used up by expiration of just a matter of a few weeks. So happy I found Hoosier Hill Farm products. Having many milk based products in powder form is convenient and affordable! Recommended to other soapers!",2015-08-26
US,20613913,R16WQ4XUWQ7FCB,B00HNG9FRS,760222267,Paleo Wraps USDA Organic (49 Individual Wraps) (Gluten Free & Low Net Carbs) VeganⓋ,Grocery,5,0,0,N,Y,Five Stars,lOVE these! They make for a handy lunch or snack with all kinds of fillings,2015-08-25
US,33691567,R2NVQY1DYS8PNB,B005K4Q37U,795563511,"Grove Square Cappuccino, Single Serve Cup for Keurig K-Cup Brewers",Grocery,5,0,0,N,Y,Yum!,"Love cappuccino as a second cup of coffee in the a.m.  Once again, Sam's stopped carrying this.  Got it on line same price.",2015-08-24
US,21534506,R2JMB22K9CLX9J,B001X97BZO,374590387,"Lee Kum Kee Sauce For Tomato Garlic Prawn, 2.5-Ounce Pouches (Pack of 12)",Grocery,5,0,0,N,Y,Five Stars,Love the taste. A little bit of spiciness and sweetness. Great price!,2015-08-24
US,1320362,R2IFCLM3OW3502,B00XSAJXVQ,22560023,Matcha Green Tea Powder,Grocery,5,0,0,N,N,Add to almost anything!!,"A great supplement to any diet. I love that it is easy to add to almost anything. It was easy to add to protein shakes, oatmeal, and even muffin mix. Same great green tea aroma without an overpowering taste. Helps body feel more balanced and clean plus gives a steady boost of energy throughout day. Energy is gradual and steady so there is no spikes or sudden drops in energy. Continual and frequent use leaves you feeling refreshed. An item I plan to purchase frequently. Received item at discounted price in trade for product review.",2015-08-29
US,25264246,R1CY5VF05P171B,B008ATDIDE,779911998,"Kashi GOLEAN Crunch! Cereal, 21.3-Ounce Boxes (Pack of 3)",Grocery,5,0,0,N,Y,Five Stars,Great to deal with a great product!,2015-08-18
US,47888549,R14GMNH8G7MDSE,B001SAU13C,375006064,"California Sun Dry Julienne Cut Tomatoes, 8.5 Ounce (Pack of 12)",Grocery,5,0,0,N,Y,"good product. easy to use in recipes, etc",good product at a good price! very tasty and easy to use in recipes,2015-08-19
US,34785257,R2MHF1RQPMP84R,B00VTOTRJ6,50719667,Fortnum & Mason Royal Blend British Tea Tin 250g,Grocery,5,0,0,N,Y,It's the best tasting tea I've ever drunk,I've been drinking this tea since 1968. It's the best tasting tea I've ever drunk. My all time favorite.,2015-08-28
US,48935933,R3KJQ4K85G7LLP,B00028O80I,819635838,Peppermint Liquid Soad - Gallon,Grocery,5,0,0,N,Y,Five Stars,Love this clean an crisp feeling and smelling soap.,2015-08-22
US,48206612,R1N5008UNQ2V1L,B00BTMDALO,290974606,Miracle Noodle Gluten-free Shirataki Pasta,Grocery,5,0,0,N,Y,"These noodles are awesome, but you don't get very much","These noodles are awesome, but you don't get very much.  i wish they were sold dry like regular noodles, cause most of what you're paying for is water.  My favorite is the rice ones. You almost can't tell the difference between them and real rice.  I think some day in the future when the price comes down we will all be eating these.",2015-08-28
US,14471565,R23F5UK0UO17WR,B001WAVUC4,694022000,Bob's Dill Pickle Sport Ice Pops 12 Oz Package (6 total pops),Grocery,5,0,0,N,Y,Tasty,I love dill pickle juice and that's what I got except frozen,2015-08-29
US,26942954,R1FX69YNVNGLAD,B00OKUEJ4O,523407145,Bean Puffs White Cheddar 3 Ounces (Case of 6),Grocery,5,1,1,N,Y,Excellent product!,YUMMM! Just Yum! The first one or two of them taste odd because you are expecting the usual corn based cheese curl. Once you get past that mouth brain connection (by the next handful...you are in heaven! Gluten free too! Lots of fiber as well! Excellent product!,2015-08-28
US,34307992,R3NU2KE7450T9N,B000N8GQ02,202988865,"Marshalls Creek Spices Ginger Root Dried Seasoning, 6 Ounce",Grocery,5,0,0,N,Y,Good quality and worth the price,Very excited to be able to make my South African ginger beer again!  Good quality and worth the price.,2015-08-22
US,36964776,R2SG69C3APL787,B00IDCFXG8,231412159,Viva Labs Organic Coconut Flour,Grocery,5,0,0,N,Y,Great price & service,"Tasty & versatile!  Great price & service, too.",2015-08-26
US,23627189,R34WUKCJ0W2LK9,B0006B4IGU,264318828,Shirakiku - Kinako (roasted soy bean flour) 5 Oz.,Grocery,5,1,1,N,Y,Five Stars,Great flavor when added to matcha tea! Yum! :D,2015-08-27
US,10812131,R3945WHRU82YXB,B00HY0WX0O,978399674,Nectresse Natural No Calorie Sweetener (5.9 Oz Ea.) 4 Pack,Grocery,5,0,0,N,Y,Love it. Wish they hadn't quit making it,Love it.  Wish they hadn't quit making it.,2015-08-25
US,15730197,R3D7TPBPUSLJVU,B005K4Q1YA,795563511,"Grove Square Cappuccino, Single Serve Cup for Keurig K-Cup Brewers",Grocery,3,0,0,N,Y,"Overall the vanilla flavor was good, but the added sucralose ruined it for me","Overall the vanilla flavor was good, but the added sucralose ruined it for me. I hate the after taste of artificial sweeteners.<br />I also felt the coffee flavor was lacking, you need to add some coffee to make it taste better. We won't be buying this again.",2015-08-30
US,48112761,R2K4FSKWXGK4OT,B00SSC8ID8,903809848,Chia Seed Parent,Grocery,5,6,6,N,Y,I like them a lot and I plan to continue using ...,"I started adding these to my protein shakes that I use as a breakfast replacement and it makes me feel fuller.  The next time I eat, I feel full much faster, therefor I eat less.  I like them a lot and I plan to continue using them. They are also very good for you!! Chia seeds are among the healthiest foods on the planet.  They are loaded with nutrients that can have important benefits for your body and brain.  Another area where chia seeds shine is in their high amount of antioxidants.  Almost all the carbs in them are fiber.  Because of all the fiber, chia seeds can absorb up to 10-12 times their weight in water, becoming gel-like and expanding in your stomach.  Theoretically, this should increase fullness, slow absorption of your food and help you automatically eat fewer calories.  Fiber also feeds the friendly bacteria in the intestine, which is important because keeping your gut bugs well fed is absolutely crucial for health.  Chia seeds are 40% fiber, by weight. This makes them one of the best sources of fiber in the world.  Many health experts believe that chia seeds can help with weight loss.  The fiber absorbs large amounts of water and expands in the stomach, which should increase fullness and slow the absorption of food.  Here's a little more info:<br /><br />  Fiber: 11 grams.<br />  Protein: 4 grams.<br />  Fat: 9 grams (5 of which are Omega-3s).<br />  Calcium: 18% of the RDA.<br />  Manganese: 30% of the RDA.<br />  Magnesium: 30% of the RDA.<br />  Phosphorus: 27% of the RDA.<br />  They also contain a decent amount of Zinc, Vitamin B3 (Niacin), Potassium, Vitamin B1 (Thiamine) and Vitamin B2.",2015-08-30
US,13790639,RTDMQIMUGXA59,B00RK5LZN4,456137294,Empty Teabags String Heat Seal Filter Paper Herb Loose Tea Bags Teabag. (Pack of 100 bags.),Grocery,4,0,0,N,Y,Fantastic find!,"I wish they were a little easier to get the tea in them, but that's my problem not the products!",2015-08-20
US,17133168,R340YQQMV0251H,B004N8LMFM,543733701,Popin' Cookin',Grocery,4,0,0,N,Y,Fun Food!,My daughter enjoyed making the food.  She said it was very good.  Although she could not read the instructions she was able to follow the picture directions.  She wants more for her birthday.  I will definitely buy more.,2015-08-18
US,19628022,R24970Y7RPV5DP,B0062JDDI4,437379349,"First Colony Organic Whole Bean Coffee, Peruvian Andes Gold, 24-Ounce",Grocery,5,0,0,N,Y,One of the Better Organic Coffee,"Full Fragrance coffee and taste, non bitter only second to Dave Asprey Bulletproof beans, but at only $10 for 16 oz is value for money.",2015-08-28
US,22321951,R2Z9LXDNONKCW1,B0047T55QO,114472402,"Tree Top Apple Juice, 10-Ounce (Pack of 24)",Grocery,3,1,1,N,Y,poor shipment and leaking problems,pkg delivered upside down in shipping box too big and bottles leaking and all sticky.  Didn't taste right to me this order so I gave it away.  I cannot afford illnesses with my health problems.,2015-08-23
US,49026250,R2I3C7YUHOQGW8,B002ZOPSBK,167269336,JFG Bonus Coffee,Grocery,5,0,0,N,Y,I love JFG so much,"I love JFG so much.  As a Tennessee girl exiled to Philly, this is the only practical way to get my favorite coffee.",2015-08-29
US,34749414,R2N6WTO88LQ0W7,B00L9O05OM,791342115,Italian Dried Porcini Mushrooms 1 lb (16 oz) By San Antonio Imported From Italy,Grocery,5,0,0,N,Y,Thumbs up!,Very nice quality with traditional porcini flavor.  Would heartily recommend to anyone for any porcini need.,2015-08-20
US,29905639,R2CT9SC5FD5QO8,B00AFJMJ0K,330849606,LAVAZZA ESPRESSO DELICATO 72 PACKS made for KEURIG RIVO SYSTEM,Grocery,5,0,0,N,Y,very good,fanatastic product! thank you to the seller for a quick delivery,2015-08-29
US,34617814,RD1XGKZ14V93M,B000ED9LDU,340753892,Organic Raw Whole Golden Flaxseeds,Grocery,4,0,0,N,Y,perfect condition Thank You,perfect condition<br />Thank You!,2015-08-30
US,732326,R2HKX7HSXUXF4G,B00T3KC9D4,335711950,"Kazu ® EXTRA VALUE 100% Certified Organic and Raw Cacao Powder, 32oz (2 LBS)",Grocery,5,0,0,N,Y,Happy,"Haven't opened yet but sure its what I expected,vry good prices, thanks.",2015-08-24
US,50817445,R1OIGFSU52QAWV,B001KWGTDY,674314276,"Ziyad Chick Peas, 29 Ounce (Pack of 12)",Grocery,5,0,0,N,Y,Bargain price - super product,If you make your own hummus this is the brand to buy - delicious chick peas in a size to make plenty of hummus. What a bargain on these. I love all Ziyad products - have yet to use one that isn;t stellar. These chick peas are good for any recipe. I love them.,2015-08-27
US,40245699,R1Q90A9DT4T7N8,B00BJ5UOKQ,66401806,Kevala Organic Olive 1/2 Gal,Grocery,5,2,2,N,Y,Super high quality organic olive oil,"Super high quality organic olive oil from Tunisia at a very reasonable price.  This area has trees that date back hundreds of years and the oil is light, sweet and great for cooking.",2015-08-21
US,18139617,RIRFBXOREG3XY,B0009F3SAK,460300239,"Yogi Tea, Skin Detox - Soothing Rose Hibiscus, 16 Count (Pack of 6), Packaging May Vary",Grocery,2,1,2,N,N,However I did seem to notice a little difference it made me feel a little more clear headed & my stomach felt better. Wish I cou,I'm a big tea drinker & I couldn't stand the taste of this stuff!! It was way too strong. However I did seem to notice a little difference it made me feel a little more clear headed & my stomach felt better. Wish I could tolerate the taste.,2015-08-20
US,26000661,R1V6T41P2PZWJK,B00L5SE9KI,510708592,Bark Thins Snacking Dark Chocolate ALMOND with Sea Salt 17 Oz. (Pack of 2),Grocery,5,0,0,N,Y,I love this chocolate,Highly addictive!<br /><br />I love this chocolate.,2015-08-29
US,48008419,R2Q0C0WUYSMR4B,B00J8SJ6Q4,295847199,Assorted 8 Color 1 Inch Gumballs,Grocery,5,0,0,N,Y,Assorted 8 Color 1 Inch Gumballs,"Fast shipping from seller. This gum is so good, way better than dubble bubble brand!",2015-08-29
US,13066037,R1KX58F6D8420T,B000RLH2MQ,721545981,Montana Tea & Spice Trading LLC. Gourmet Tea,Grocery,5,0,1,N,Y,Nothing Like Montana Tea!,This is the best line of tea you will ever try!,2015-08-22
US,37537949,RLVD8G4LV1RLT,B00IO27WTI,625720292,"Trident Sugar Free, 14 ct (Pack of 12)",Grocery,5,1,1,N,Y,Light and fruity sweet taste,Love this gum but it is disappearing from stores around here.  It is light and fruity tasting for when I am crazing something sweet.,2015-08-27
US,28917063,R10D7HDIQE1WNQ,B00LI8MWTU,558593358,"Argo Tea Unsweetened Green Tea Strawberry Tea, 13.5 Fluid Ounce -- 12 per case.",Grocery,5,1,1,N,Y,Yum! Green tea with a hint of strawberry,Great tea with no sugar! if you like green tea then you will like this one.,2015-08-28
US,2649400,R1AXUOMNKN7ZN6,B00TIXRMXS,642681711,Ostrim Maple Brown Sugar & Applewood Turkey Snack Stick Pack of 20,Grocery,5,0,0,N,Y,Five Stars,"Great tasting, good for you, and ships quickly!",2015-08-21
US,2965765,RMTFG8BW6Y4AQ,B005DKIZ9U,321622126,"RiseBar Breakfast Crunchy, 12-Count Bars",Grocery,5,0,0,N,Y,Five Stars,"Great tasting bar with good ingredients, love the concept of the company",2015-08-20
US,49661769,R33961RM8YGZWF,B000FFLXLA,921599314,"Ener-G Foods Brown Rice Loaf, 16-Ounce Packages (Pack of 6)",Grocery,1,1,1,N,N,The worst GF bread I've ever tried,"I've had a lot of bad gluten free products, but this was the worst.  It leaves you with a mouth full of something resembling gritty talcum powder.",2015-08-30
US,15303666,R2NK8SXKE7MMJJ,B00J5PPBQE,933091788,Dang Coconut Chips 3.17 Ounce Variety Pack - 1 Bag of Original Toasted and 1 Bag of Caramel Sea Salt,Grocery,5,0,0,N,Y,Yummy! I put a small handful in my vanilla/coconut ...,Yummy!<br />I put a small handful in my vanilla/coconut Greek youghrt.,2015-08-30
US,43627569,R8QVCLXYOMHEJ,B00821LQSE,390083232,Wilderness Family Naturals Coconut Milk Powder,Grocery,1,1,4,N,Y,WATCH OUT FOR MALTODEXTRIN,"This made me nauseous and dizzy.  I think I had this reaction from  the maltodextrin.  I should have looked more carefully at the ingredients as the caseinate is, of course, a dairy derived- substance and I am vegan. Wasted my money this time but probably learned that I'm intolerant to maltodextrin.  Those that can't tolerate it have symptoms like mine , which were  very unpleasant.",2015-08-31
US,23670491,R10FNV7Z5FUUGZ,B00LZDWQ8U,763193284,"Mrs. Thinsters Cookie Thins Cake Batter Cookie Thins, 4 Ounce (Pack of 12)",Grocery,5,1,1,N,Y,so good. they are very addictive but at least they ...,"so good. they are very addictive but at least they are small & thin, so caloric damage is less than other snacks and more satisfying if you have a sweet tooth. great for kids, too!",2015-08-30
US,16671731,R1AALK4IMNJNO1,B000FQSI3U,74228811,SATO NO KIRIMOCHI PARITTOSUITTO 400g rice cake,Grocery,5,0,1,N,Y,Great taste,Hard to find in my area; great way to get it.,2015-08-26
US,52104884,R3A8RXN6M7ULOI,B00CLCXQAG,189944559,"Wax Orchards Oh Fudge! Fruit Sweetened Dark Chocolate Sauce, 11oz (3-pack)",Grocery,5,1,1,N,Y,Five Stars,Outstanding true fudge topping!!!,2015-08-21
US,45045785,RPJVI4YVI40BD,B00FPMTZLI,413899824,Black Forest Gummies - Gummy Bears & Worms - 5.4 oz - 3 pk…,Grocery,4,0,0,N,Y,Priced too high,"The candy is very good, but C&S Wholesale is selling this product for too much. My fault for not paying better attention.",2015-08-25
